month,quarter,category,brand,is_zoetis,channel,geo_level,geo,true_sales,true_units
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,521048.64,13712
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,Retail,Region,South,842198.89,22163
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,543221.79,14295
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,Retail,Region,West,556256.9,14638
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,Retail,National,National,2462726.21,64809
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,417966.89,10999
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,South,648286.84,17060
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,421640.35,11096
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,West,433951.54,11420
2025-02,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,National,National,1921845.62,50575
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1023515.45,26935
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1586334.86,41746
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,987846.29,25996
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1079690.66,28413
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Veterinary,National,National,4677387.26,123089
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,589092.48,15502
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Retail,Region,South,919076.31,24186
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,573172.88,15083
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Retail,Region,West,614263.72,16165
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,Retail,National,National,2695605.4,70937
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,490748.67,12914
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,South,737110.69,19398
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,455627.78,11990
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,West,506548.16,13330
2025-03,2025-Q1,Dermatology,VetSelect Derma,False,E-commerce,National,National,2190035.3,57633
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1080757.26,28441
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1678120.22,44161
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,1025227.52,26980
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1150365.64,30273
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,National,National,4934470.64,129854
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,620482.7,16328
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,South,953692.82,25097
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,624059.26,16423
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,West,704714.12,18545
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,Retail,National,National,2902948.9,76393
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,542600.71,14279
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,South,821566.7,21620
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,519899.23,13682
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,West,556031.33,14632
2025-04,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,National,National,2440097.97,64213
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1248383.13,32852
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1903511.58,50092
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,1109107.68,29187
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1267943.1,33367
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,National,National,5528945.49,145499
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,697498.07,18355
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,South,1121481.81,29513
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,672921.41,17708
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,West,707424.83,18616
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,Retail,National,National,3199326.12,84193
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,606525.26,15961
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,South,946230.38,24901
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,592826.0,15601
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,West,641574.74,16884
2025-05,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,National,National,2787156.37,73346
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1353566.82,35620
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,South,2232634.25,58754
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,1363214.59,35874
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1425205.79,37505
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Veterinary,National,National,6374621.45,167753
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,799119.44,21029
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,South,1212015.93,31895
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,762891.84,20076
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Retail,Region,West,827518.42,21777
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,Retail,National,National,3601545.63,94778
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,686210.68,18058
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,South,1074683.57,28281
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,643250.09,16928
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,Region,West,751635.97,19780
2025-06,2025-Q2,Dermatology,VetSelect Derma,False,E-commerce,National,National,3155780.32,83047
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1348932.76,35498
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,South,2184227.24,57480
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,1273568.03,33515
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1363204.87,35874
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,National,National,6169932.91,162367
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,806064.78,21212
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,South,1254312.69,33008
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,745318.44,19614
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,West,847995.91,22316
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,Retail,National,National,3653691.83,96150
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,748593.52,19700
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,South,1191397.86,31353
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,657200.34,17295
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,West,746391.16,19642
2025-07,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,National,National,3343582.88,87989
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1403347.36,36930
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1972867.83,51918
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,1266533.93,33330
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1356100.07,35687
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,National,National,5998849.19,157864
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,728972.63,19183
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,South,1156270.97,30428
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,689443.85,18143
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,West,771956.75,20315
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,Retail,National,National,3346644.2,88070
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,675052.3,17765
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,South,1058819.53,27864
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,605322.09,15930
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,West,710058.77,18686
2025-08,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,National,National,3049252.69,80243
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1276567.49,33594
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,South,2050715.07,53966
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,1238432.5,32590
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1257502.13,33092
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Veterinary,National,National,5823217.2,153243
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,745131.23,19609
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,South,1162674.58,30597
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,751784.7,19784
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Retail,Region,West,802134.77,21109
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,Retail,National,National,3461725.29,91098
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,703928.82,18524
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,South,1117245.93,29401
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,679023.01,17869
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,Region,West,737156.17,19399
2025-09,2025-Q3,Dermatology,VetSelect Derma,False,E-commerce,National,National,3237353.94,85194
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1114097.69,29318
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1784824.7,46969
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,1150962.71,30288
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1136897.09,29918
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,National,National,5186782.18,136494
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,665932.55,17525
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,South,1059116.51,27871
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,655582.44,17252
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,West,705921.82,18577
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,Retail,National,National,3086553.32,81225
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,650396.64,17116
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,South,965966.1,25420
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,630937.82,16604
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,West,675222.92,17769
2025-10,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,National,National,2922523.47,76909
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1108574.35,29173
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1698464.28,44696
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,1075815.96,28311
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1103022.12,29027
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,National,National,4985876.71,131207
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,631715.18,16624
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,South,933235.97,24559
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,624239.31,16427
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,West,699355.42,18404
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,Retail,National,National,2888545.89,76014
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,603077.42,15870
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,South,911268.6,23981
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,603886.06,15892
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,West,625656.56,16465
2025-11,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,National,National,2743888.63,72208
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1001846.41,26364
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1464028.53,38527
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,908977.64,23920
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1049557.76,27620
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Veterinary,National,National,4424410.35,116432
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,577025.78,15185
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,South,848264.37,22323
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,565643.93,14885
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Retail,Region,West,561781.45,14784
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,Retail,National,National,2552715.53,67177
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,572001.18,15053
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,South,870685.34,22913
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,521660.88,13728
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,Region,West,566893.62,14918
2025-12,2025-Q4,Dermatology,VetSelect Derma,False,E-commerce,National,National,2531241.02,66612
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,966105.64,25424
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1424744.48,37493
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,860130.17,22635
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,West,976745.72,25704
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,National,National,4227726.01,111256
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,565923.32,14893
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,South,852178.48,22426
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,532259.85,14007
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,West,587354.25,15457
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,Retail,National,National,2537715.9,66782
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,546272.33,14376
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,South,850757.91,22388
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,518722.66,13651
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,West,553126.0,14556
2026-01,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,National,National,2468878.91,64970
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,954788.18,25126
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1424959.09,37499
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,898664.31,23649
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,West,977554.42,25725
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,National,National,4255966.0,111999
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,579082.21,15239
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,South,876935.49,23077
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,542063.76,14265
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,West,583223.61,15348
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,Retail,National,National,2581305.07,67929
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,570267.31,15007
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,South,875961.92,23052
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,550702.16,14492
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,West,567702.36,14940
2026-02,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,National,National,2564633.75,67490
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,Northeast,1052513.87,27698
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,South,1627853.02,42838
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,Midwest,961593.35,25305
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,Region,West,1074605.04,28279
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Veterinary,National,National,4716565.28,124120
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Northeast,617485.61,16250
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,South,949685.66,24992
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,Midwest,574463.04,15117
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Retail,Region,West,631729.05,16624
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,Retail,National,National,2773363.36,72983
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Northeast,647931.65,17051
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,South,1012652.72,26649
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,Midwest,621056.69,16344
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,Region,West,659493.32,17355
2026-03,2026-Q1,Dermatology,VetSelect Derma,False,E-commerce,National,National,2941134.37,77398
2024-04,2024-Q2,Pain/Osteoarthritis,Librela,True,Veterinary,Region,Northeast,2159110.3,44981
2024-04,2024-Q2,Pain/Osteoarthritis,Librela,True,Veterinary,Region,South,3306924.1,68894
2024-04,2024-Q2,Pain/Osteoarthritis,Librela,True,Veterinary,Region,Midwest,2015781.06,41995
